dataset,N,N_indexed,method,pattern,frac,seed,query_count,encountered_total_events,predicate_checked_total_events,distance_scored_total_events,frontier_inserted_total_events,expanded_total_events,returned_total_events,encountered_revoked_events,predicate_checked_revoked_events,distance_scored_revoked_events,frontier_inserted_revoked_events,expanded_revoked_events,returned_revoked_events,encountered_revoked_id_count,predicate_checked_revoked_id_count,distance_scored_revoked_id_count,frontier_inserted_revoked_id_count,expanded_revoked_id_count,returned_revoked_id_count,result_leakage,scored_leakage,frontier_leakage,expanded_leakage,operational_leakage
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.0,3,2000,108923,49594,68810,34143,13808,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.0,4,2000,126490,52451,78434,39549,15776,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.0,5,2000,116083,46451,70177,33187,13764,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.0,6,2000,113679,48465,68043,33614,13792,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.0,7,2000,119176,45928,76810,37720,13869,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.0,8,2000,113682,45865,72362,35623,13231,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.0,9,2000,114223,48679,72505,35850,13783,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.0,0,2000,100261,39572,64795,28665,10356,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.0,1,2000,112114,45696,68215,31025,11071,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.0,2,2000,113068,46939,72943,34993,14630,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.0,3,2000,111376,50037,70499,32382,12929,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.0,4,2000,115661,49610,75470,36838,15088,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.0,5,2000,115071,47146,71263,33541,13239,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.0,6,2000,125214,55791,76955,37865,15994,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.0,7,2000,111612,45741,67164,32982,14069,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.0,8,2000,113737,49193,68535,32667,12836,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.0,9,2000,114887,46373,74508,35851,13277,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.0,0,2000,115737,52413,72198,35699,14525,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.0,1,2000,118240,49565,73835,36107,15505,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.0,2,2000,119378,51162,77141,36136,14394,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.0,3,2000,114711,50140,74440,35917,14840,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.0,4,2000,110995,42713,70355,33885,13958,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.0,5,2000,115166,46908,69479,32244,12508,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.0,6,2000,114969,49500,70044,35531,15194,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.0,7,2000,114447,46178,70470,32372,12232,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.0,8,2000,114785,46966,68896,33000,13127,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.0,9,2000,122897,51567,76418,37201,14927,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.0,0,2000,113255,45341,70248,35386,14397,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.0,1,2000,115698,48853,69071,32548,12811,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.0,2,2000,110828,46726,67917,34563,13710,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.0,3,2000,114161,48901,69099,32153,12506,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.0,4,2000,108315,48663,65361,31139,12157,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.0,5,2000,125500,51454,77985,36696,14836,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.0,6,2000,127683,54370,73668,35132,13981,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.0,7,2000,116053,44904,73865,34902,14032,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.0,8,2000,110584,49676,69210,32607,13762,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.0,9,2000,114337,49510,67971,32320,11929,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.0,0,2000,120619,51933,76990,38339,14862,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.0,1,2000,111101,45728,68826,34258,13058,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.0,2,2000,114271,47176,67526,31398,11538,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.0,3,2000,117574,50576,73152,35256,13640,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.0,4,2000,114643,49661,70236,34890,13721,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.0,5,2000,109592,46818,70378,32237,12470,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.0,6,2000,112470,51200,71998,35774,15045,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.0,7,2000,108733,44341,63485,29418,12275,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.0,8,2000,113220,43933,71209,34308,14294,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.0,9,2000,114473,50089,71754,34785,13730,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.0,0,2000,120373,50193,82026,38686,16378,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.0,1,2000,110794,50582,68614,32353,13414,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.0,2,2000,117526,45891,75631,35094,12994,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.0,3,2000,112998,46663,69233,32755,13680,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.0,4,2000,115022,50414,71075,32623,13407,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.0,5,2000,110875,44071,71661,34223,13476,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.0,6,2000,119017,51338,75468,35823,14753,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.0,7,2000,113079,46808,69280,34843,13691,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.0,8,2000,114396,45488,67964,32114,13114,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.0,9,2000,115037,44495,73362,34829,13687,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.0,0,2000,112549,47537,71044,35492,14898,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.0,1,2000,113193,46065,68499,37143,13887,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.0,2,2000,117707,51160,72586,36301,14699,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.0,3,2000,105951,42928,67362,32240,12990,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.0,4,2000,121608,49033,76513,36270,14132,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.0,5,2000,112138,43802,68304,32793,13792,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.0,6,2000,115284,46706,72448,35065,13929,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.0,7,2000,116356,51414,73783,35437,13936,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.0,8,2000,116121,47308,73919,35206,14078,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.0,9,2000,126562,53119,80681,37485,13990,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.1,0,2000,112780,47224,68431,31880,11536,20000,8425,6034,7132,4170,1941,0,8425,6034,7132,4170,1941,0,0.0,0.10422177,0.13080301,0.16825589,0.10044218
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.1,1,2000,104324,41987,63928,30341,12773,20000,7367,5103,6266,4035,1762,0,7367,5103,6266,4035,1762,0,0.0,0.09801652,0.13298837,0.13794723,0.09495285
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.1,2,2000,112948,48374,69771,34253,14156,20000,8209,6259,6735,3960,2054,0,8209,6259,6735,3960,2054,0,0.0,0.09653008,0.11561031,0.14509749,0.09226371
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.1,3,2000,116679,48211,72125,37062,14784,20000,7885,6053,6529,4056,1776,0,7885,6053,6529,4056,1776,0,0.0,0.0905234,0.10943824,0.12012987,0.08585757
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.1,4,2000,111199,46571,70978,32451,11947,20000,7994,5466,7005,4642,2221,0,7994,5466,7005,4642,2221,0,0.0,0.09869255,0.14304644,0.18590441,0.10244061
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.1,5,2000,109381,46191,70702,35907,14654,20000,8630,6318,7517,4789,2218,0,8630,6318,7517,4789,2218,0,0.0,0.10631948,0.13337232,0.15135799,0.10281532
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.1,6,2000,120280,48537,73864,34152,13046,20000,8391,5917,7344,4712,1978,0,8391,5917,7344,4712,1978,0,0.0,0.09942597,0.13797142,0.15161735,0.09948817
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.1,7,2000,109601,45048,70261,34554,14022,20000,8192,5923,6780,4241,1964,0,8192,5923,6780,4241,1964,0,0.0,0.09649735,0.12273543,0.14006561,0.09352694
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.1,8,2000,116813,51299,72831,36219,15098,20000,8132,5914,6691,4222,1862,0,8132,5914,6691,4222,1862,0,0.0,0.09187022,0.11656865,0.12332759,0.08862419
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.1,9,2000,116580,51253,68431,32786,12504,20000,7030,5473,6440,3652,1824,0,7030,5473,6440,3652,1824,0,0.0,0.09410939,0.11138901,0.14587332,0.08911091
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.1,0,2000,114483,46585,69514,32723,13460,20000,9734,6814,8355,5000,2161,0,9734,6814,8355,5000,2161,0,0.0,0.12019162,0.15279773,0.16054978,0.11434298
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.1,1,2000,117134,51111,73229,37006,14926,20000,9866,7425,8342,4865,2252,0,9866,7425,8342,4865,2252,0,0.0,0.11391662,0.13146517,0.15087766,0.10649555
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.1,2,2000,115350,47162,70744,33463,13613,20000,10252,6723,8548,5316,2414,0,10252,6723,8548,5316,2414,0,0.0,0.12083004,0.15886203,0.17733049,0.11811058
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.1,3,2000,121614,50235,76488,35803,14351,20000,10280,7152,8495,5697,2589,0,10280,7152,8495,5697,2589,0,0.0,0.11106317,0.15912074,0.18040555,0.11443516
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.1,4,2000,119008,51709,77490,36592,14293,20000,9918,7248,8612,5348,2370,0,9918,7248,8612,5348,2370,0,0.0,0.11113692,0.14615216,0.16581543,0.11005897
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.1,5,2000,112866,46325,66787,31739,13397,20000,9797,8009,8251,5235,2478,0,9797,8009,8251,5235,2478,0,0.0,0.12354201,0.16493903,0.18496678,0.12100998
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.1,6,2000,115281,48687,71120,34195,13011,20000,8683,6262,7667,4754,2045,0,8683,6262,7667,4754,2045,0,0.0,0.10780371,0.13902617,0.1571747,0.10457904
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.1,7,2000,124961,53456,73349,36378,14750,20000,9105,6709,7713,4996,2240,0,9105,6709,7713,4996,2240,0,0.0,0.10515481,0.13733575,0.15186441,0.10346976
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.1,8,2000,115775,50597,71031,35550,14724,20000,10015,7312,8350,5114,2085,0,10015,7312,8350,5114,2085,0,0.0,0.11755431,0.14385373,0.14160554,0.11003857
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.1,9,2000,120754,51885,76641,38517,16227,20000,10027,7414,8602,5342,2587,0,10027,7414,8602,5342,2587,0,0.0,0.11223758,0.13869201,0.15942565,0.1091984
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.1,0,2000,114893,49663,75266,34804,14445,20000,2867,2623,0,0,0,0,2867,2623,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.1,1,2000,109670,48339,64135,31879,12455,20000,2864,2594,0,0,0,0,2864,2594,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.1,2,2000,110685,50608,71424,35297,13866,20000,2263,2063,0,0,0,0,2263,2063,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.1,3,2000,111928,51068,72010,36252,15246,20000,1943,1800,0,0,0,0,1943,1800,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.1,4,2000,113942,51655,72203,32168,13769,20000,2631,2304,0,0,0,0,2631,2304,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.1,5,2000,118570,49389,73641,35112,14131,20000,2054,1792,0,0,0,0,2054,1792,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.1,6,2000,121265,48614,79058,38982,15062,20000,3036,2792,0,0,0,0,3036,2792,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.1,7,2000,121073,47669,78532,38668,16163,20000,2835,2528,0,0,0,0,2835,2528,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.1,8,2000,114111,46602,73707,34693,13697,20000,3169,2888,0,0,0,0,3169,2888,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.1,9,2000,111597,46166,70807,33232,13772,20000,2772,2550,0,0,0,0,2772,2550,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.1,0,2000,126297,52877,72972,34989,14505,20000,2924,2626,0,0,0,0,2924,2626,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.1,1,2000,112940,47806,70776,32373,13584,20000,2602,2368,0,0,0,0,2602,2368,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.1,2,2000,117924,46623,72672,35799,14425,20000,2091,1877,0,0,0,0,2091,1877,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.1,3,2000,120321,46112,72880,35313,14208,20000,2814,2476,0,0,0,0,2814,2476,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.1,4,2000,111503,44864,74296,34969,14377,20000,2336,2148,0,0,0,0,2336,2148,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.1,5,2000,113305,47599,72314,33021,13518,20000,2874,2629,0,0,0,0,2874,2629,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.1,6,2000,118215,47827,73473,34882,13745,20000,2919,2652,0,0,0,0,2919,2652,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.1,7,2000,123233,57093,74237,36186,15265,20000,2325,2099,0,0,0,0,2325,2099,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.1,8,2000,115240,50857,64591,28822,12062,20000,2746,2456,0,0,0,0,2746,2456,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.1,9,2000,111865,45057,69325,33884,12427,20000,2817,2546,0,0,0,0,2817,2546,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.1,0,2000,116839,47830,74756,34456,13158,20000,8256,5875,6795,4236,1982,0,8256,5875,6795,4236,1982,0,0.0,0.09089571,0.1229394,0.15063079,0.09140268
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.1,1,2000,118215,46555,70782,34331,13616,20000,6942,5147,6033,3784,1726,0,6942,5147,6033,3784,1726,0,0.0,0.08523353,0.11022108,0.12676263,0.08320539
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.1,2,2000,111237,45805,67079,32618,13242,20000,7335,5534,6273,3794,1700,0,7335,5534,6273,3794,1700,0,0.0,0.0935166,0.11631614,0.1283794,0.08851428
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.1,3,2000,112798,46530,72617,35322,14064,20000,7906,5571,6630,4062,1865,0,7906,5571,6630,4062,1865,0,0.0,0.09130094,0.11499915,0.13260808,0.08842771
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.1,4,2000,115258,49648,70770,36278,15078,20000,6895,5030,5820,3697,1572,0,6895,5030,5820,3697,1572,0,0.0,0.08223824,0.10190749,0.10425786,0.07802232
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.1,5,2000,110099,45165,69515,32636,13804,20000,7443,5316,6492,3980,1791,0,7443,5316,6492,3980,1791,0,0.0,0.09338992,0.12195122,0.129745,0.09019896
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.1,6,2000,114918,49283,63633,32515,12495,20000,7435,5295,6706,4123,1641,0,7435,5295,6706,4123,1641,0,0.0,0.10538557,0.12680301,0.13133253,0.09693493
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.1,7,2000,121695,51533,71291,35350,14502,20000,6915,4799,6018,3918,1736,0,6915,4799,6018,3918,1736,0,0.0,0.08441458,0.11083451,0.11970763,0.08269627
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.1,8,2000,122386,50104,77523,37334,14608,20000,7795,5623,6605,3995,1912,0,7795,5623,6605,3995,1912,0,0.0,0.08520052,0.10700702,0.13088719,0.08371191
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.1,9,2000,108501,44894,65347,29163,12044,20000,6978,4321,6040,3966,1805,0,6978,4321,6040,3966,1805,0,0.0,0.09242964,0.13599424,0.14986715,0.09332775
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.1,0,2000,119934,47926,73609,36961,15032,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.1,1,2000,116613,47641,74379,36253,14558,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.1,2,2000,120779,48456,77073,36429,13460,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.1,3,2000,116873,49137,70457,33169,14359,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.1,4,2000,120932,49637,77585,38045,16089,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.1,5,2000,114501,46564,72699,35609,15117,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.1,6,2000,117602,47517,74864,36371,15108,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.1,7,2000,106652,44372,66040,28860,12068,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
